trip_id,duration,start_time,end_time,start_station_id,start_lat,start_lon,end_station_id,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type
89106061,300,1/11/2017 19:35,1/11/2017 19:40,3058,39.967159,-75.170013,3115,39.97263,-75.167572,5196,30,One Way,Indego30
89106062,720,1/11/2017 19:35,1/11/2017 19:47,3028,39.940609,-75.149582,3063,39.946331,-75.1698,5192,30,One Way,Indego30
89106059,540,1/11/2017 19:36,1/11/2017 19:45,3007,39.945171,-75.159927,3034,39.933151,-75.162483,5316,30,One Way,Indego30
89106058,600,1/11/2017 19:36,1/11/2017 19:46,3046,39.950119,-75.144722,3110,39.96175,-75.136414,5400,30,One Way,Indego30
89106057,300,1/11/2017 19:36,1/11/2017 19:41,3058,39.967159,-75.170013,3115,39.97263,-75.167572,5294,30,One Way,Indego30
89106056,300,1/11/2017 19:37,1/11/2017 19:42,3037,39.954239,-75.161377,3078,39.953548,-75.171921,3325,30,One Way,Indego30
89106055,300,1/11/2017 19:38,1/11/2017 19:43,3032,39.945271,-75.17971,3114,39.937752,-75.180122,2715,30,One Way,Indego30
89106051,720,1/11/2017 19:41,1/11/2017 19:53,3022,39.95472,-75.183228,3010,39.947109,-75.166183,3483,30,One Way,Indego30
89106052,360,1/11/2017 19:41,1/11/2017 19:47,3061,39.95425,-75.177612,3063,39.946331,-75.1698,5378,30,One Way,Indego30
89106054,720,1/11/2017 19:41,1/11/2017 19:53,3063,39.946331,-75.1698,3025,39.937241,-75.161201,3735,30,One Way,Indego30
89106053,540,1/11/2017 19:41,1/11/2017 19:50,3018,39.952728,-75.15979,3013,39.963169,-75.147919,11022,0,One Way,Walk-up
89106049,900,1/11/2017 19:42,1/11/2017 19:57,3101,39.942951,-75.159554,3013,39.963169,-75.147919,5363,0,One Way,Walk-up
89106050,300,1/11/2017 19:42,1/11/2017 19:47,3022,39.95472,-75.183228,3014,39.958858,-75.173691,3722,30,One Way,Indego30
89106048,240,1/11/2017 19:43,1/11/2017 19:47,3051,39.967442,-75.175072,3121,39.97274,-75.17939,5335,30,One Way,Indego30
89106045,540,1/11/2017 19:43,1/11/2017 19:52,3038,39.947811,-75.194092,3012,39.942181,-75.177467,5126,30,One Way,Indego30
89112244,1020,1/11/2017 19:44,1/11/2017 20:01,3010,39.947109,-75.166183,3004,39.953781,-75.163742,5207,30,One Way,Indego30
89106044,480,1/11/2017 19:44,1/11/2017 19:52,3006,39.952202,-75.20311,3032,39.945271,-75.17971,3295,30,One Way,Indego30
89106042,780,1/11/2017 19:46,1/11/2017 19:59,3045,39.947922,-75.162369,3114,39.937752,-75.180122,3443,30,One Way,Indego30
89106043,540,1/11/2017 19:46,1/11/2017 19:55,3054,39.962502,-75.174202,3045,39.947922,-75.162369,3488,30,One Way,Indego30
89106041,720,1/11/2017 19:47,1/11/2017 19:59,3020,39.948872,-75.189857,3007,39.945171,-75.159927,5200,30,One Way,Indego30
89106040,600,1/11/2017 19:48,1/11/2017 19:58,3010,39.947109,-75.166183,3043,39.93082,-75.174744,3477,30,One Way,Indego30
89106039,660,1/11/2017 19:49,1/11/2017 20:00,3043,39.93082,-75.174744,3010,39.947109,-75.166183,3403,30,One Way,Indego30
89112238,780,1/11/2017 19:50,1/11/2017 20:03,3021,39.953899,-75.169022,3099,39.93401,-75.15094,5169,30,One Way,Indego30
89106038,420,1/11/2017 19:50,1/11/2017 19:57,3031,39.980049,-75.15522,3097,39.978882,-75.133392,3710,30,One Way,Indego30
89106037,480,1/11/2017 19:51,1/11/2017 19:59,3077,39.972069,-75.163513,3077,39.972069,-75.163513,5406,30,Round Trip,Indego30
89112235,660,1/11/2017 19:54,1/11/2017 20:05,3032,39.945271,-75.17971,3033,39.95005,-75.156723,3295,30,One Way,Indego30
89112234,600,1/11/2017 19:56,1/11/2017 20:06,3029,39.9538,-75.194794,3010,39.947109,-75.166183,2612,30,One Way,Indego30
89112233,720,1/11/2017 19:57,1/11/2017 20:09,3033,39.95005,-75.156723,3023,39.950481,-75.172859,2708,30,One Way,Indego30
89112232,2340,1/11/2017 19:59,1/11/2017 20:38,3040,39.962891,-75.166061,3057,39.963711,-75.181602,5386,30,One Way,Indego30
89112230,1080,1/11/2017 20:00,1/11/2017 20:18,3022,39.95472,-75.183228,3055,39.951118,-75.154572,3494,30,One Way,Indego30
89112231,300,1/11/2017 20:00,1/11/2017 20:05,3006,39.952202,-75.20311,3112,39.953732,-75.218246,2709,30,One Way,Indego30
89112225,300,1/11/2017 20:04,1/11/2017 20:09,3099,39.93401,-75.15094,3026,39.94138,-75.145638,3730,30,One Way,Indego30
89112226,420,1/11/2017 20:04,1/11/2017 20:11,3022,39.95472,-75.183228,3038,39.947811,-75.194092,2509,30,One Way,Indego30
89112229,120,1/11/2017 20:04,1/11/2017 20:06,3066,39.94561,-75.173477,3012,39.942181,-75.177467,2530,30,One Way,Indego30
89112227,1140,1/11/2017 20:04,1/11/2017 20:23,3032,39.945271,-75.17971,3055,39.951118,-75.154572,5240,30,One Way,Indego30
89112228,600,1/11/2017 20:04,1/11/2017 20:14,3009,39.955761,-75.189819,3051,39.967442,-75.175072,5321,30,One Way,Indego30
89112224,780,1/11/2017 20:04,1/11/2017 20:17,3063,39.946331,-75.1698,3046,39.950119,-75.144722,3693,30,One Way,Indego30
89112223,540,1/11/2017 20:06,1/11/2017 20:15,3057,39.963711,-75.181602,3023,39.950481,-75.172859,2474,30,One Way,Indego30
89112220,420,1/11/2017 20:07,1/11/2017 20:14,3020,39.948872,-75.189857,3032,39.945271,-75.17971,5157,30,One Way,Indego30
89112222,780,1/11/2017 20:07,1/11/2017 20:20,3046,39.950119,-75.144722,3097,39.978882,-75.133392,3307,30,One Way,Indego30
89112221,2220,1/11/2017 20:07,1/11/2017 20:44,3078,39.953548,-75.171921,3023,39.950481,-75.172859,3325,30,One Way,Indego30
89112219,420,1/11/2017 20:13,1/11/2017 20:20,3037,39.954239,-75.161377,3013,39.963169,-75.147919,5181,30,One Way,Indego30
89112218,360,1/11/2017 20:15,1/11/2017 20:21,3101,39.942951,-75.159554,3026,39.94138,-75.145638,5381,30,One Way,Indego30
89112217,420,1/11/2017 20:17,1/11/2017 20:24,3086,39.940189,-75.166908,3069,39.937038,-75.150383,2513,30,One Way,Indego30
89112215,1140,1/11/2017 20:19,1/11/2017 20:38,3009,39.955761,-75.189819,3030,39.93935,-75.157158,2696,30,One Way,Indego30
89112216,420,1/11/2017 20:19,1/11/2017 20:26,3032,39.945271,-75.17971,3063,39.946331,-75.1698,5157,30,One Way,Indego30
89112214,660,1/11/2017 20:24,1/11/2017 20:35,3033,39.95005,-75.156723,3014,39.958858,-75.173691,3295,30,One Way,Indego30
89112213,360,1/11/2017 20:27,1/11/2017 20:33,3012,39.942181,-75.177467,3010,39.947109,-75.166183,3457,30,One Way,Indego30
89112211,300,1/11/2017 20:32,1/11/2017 20:37,3040,39.962891,-75.166061,3073,39.96143,-75.15242,5376,365,One Way,IndegoFlex
89112212,720,1/11/2017 20:32,1/11/2017 20:44,3045,39.947922,-75.162369,3100,39.927769,-75.151031,3488,30,One Way,Indego30
89112210,600,1/11/2017 20:35,1/11/2017 20:45,3022,39.95472,-75.183228,3063,39.946331,-75.1698,3300,30,One Way,Indego30
89112209,660,1/11/2017 20:38,1/11/2017 20:49,3022,39.95472,-75.183228,3007,39.945171,-75.159927,6699,30,One Way,Indego30
89118453,1260,1/11/2017 20:39,1/11/2017 21:00,3023,39.950481,-75.172859,3112,39.953732,-75.218246,5218,30,One Way,Indego30
89112208,540,1/11/2017 20:41,1/11/2017 20:50,3020,39.948872,-75.189857,3023,39.950481,-75.172859,2569,30,One Way,Indego30
89112207,720,1/11/2017 20:43,1/11/2017 20:55,3038,39.947811,-75.194092,3014,39.958858,-75.173691,2509,30,One Way,Indego30
89118449,2460,1/11/2017 20:45,1/11/2017 21:26,3023,39.950481,-75.172859,3108,39.953159,-75.165512,3325,30,One Way,Indego30
89112205,780,1/11/2017 20:45,1/11/2017 20:58,3102,39.968182,-75.180344,3010,39.947109,-75.166183,2685,30,One Way,Indego30
89112206,660,1/11/2017 20:45,1/11/2017 20:56,3063,39.946331,-75.1698,3025,39.937241,-75.161201,5301,30,One Way,Indego30
89112204,240,1/11/2017 20:47,1/11/2017 20:51,3011,39.960461,-75.197006,3009,39.955761,-75.189819,3422,30,One Way,Indego30
89118446,660,1/11/2017 20:54,1/11/2017 21:05,3022,39.95472,-75.183228,3125,39.943909,-75.167351,2730,30,One Way,Indego30
89118445,480,1/11/2017 20:57,1/11/2017 21:05,3029,39.9538,-75.194794,3061,39.95425,-75.177612,5183,30,One Way,Indego30
89118443,540,1/11/2017 21:03,1/11/2017 21:12,3023,39.950481,-75.172859,3043,39.93082,-75.174744,2708,30,One Way,Indego30
89118438,540,1/11/2017 21:08,1/11/2017 21:17,3050,39.953388,-75.154259,3070,39.960621,-75.139832,11170,30,One Way,Indego30
89118437,360,1/11/2017 21:10,1/11/2017 21:16,3009,39.955761,-75.189819,3035,39.962711,-75.194191,3733,30,One Way,Indego30
89118434,480,1/11/2017 21:15,1/11/2017 21:23,3057,39.963711,-75.181602,3058,39.967159,-75.170013,11016,30,One Way,Indego30
89118431,960,1/11/2017 21:25,1/11/2017 21:41,3010,39.947109,-75.166183,3068,39.93549,-75.167107,3457,30,One Way,Indego30
89118430,300,1/11/2017 21:28,1/11/2017 21:33,3115,39.97263,-75.167572,3039,39.97121,-75.159698,3283,30,One Way,Indego30
89118427,180,1/11/2017 21:29,1/11/2017 21:32,3008,39.980782,-75.150551,3017,39.98003,-75.143707,5155,30,One Way,Indego30
89118426,300,1/11/2017 21:46,1/11/2017 21:51,3004,39.953781,-75.163742,3010,39.947109,-75.166183,5207,30,One Way,Indego30
89118425,300,1/11/2017 21:47,1/11/2017 21:52,3020,39.948872,-75.189857,3032,39.945271,-75.17971,6700,30,One Way,Indego30
89124684,540,1/11/2017 21:53,1/11/2017 22:02,3099,39.93401,-75.15094,3033,39.95005,-75.156723,5359,30,One Way,Indego30
89118424,300,1/11/2017 21:53,1/11/2017 21:58,3039,39.97121,-75.159698,3115,39.97263,-75.167572,5344,30,One Way,Indego30
89124682,300,1/11/2017 21:57,1/11/2017 22:02,3059,39.96265,-75.161743,3058,39.967159,-75.170013,2613,30,One Way,Indego30
89124681,240,1/11/2017 21:58,1/11/2017 22:02,3075,39.967178,-75.161247,3051,39.967442,-75.175072,5216,30,One Way,Indego30
89124680,720,1/11/2017 21:59,1/11/2017 22:11,3026,39.94138,-75.145638,3034,39.933151,-75.162483,5392,30,One Way,Indego30
89124679,240,1/11/2017 22:02,1/11/2017 22:06,3075,39.967178,-75.161247,3051,39.967442,-75.175072,3732,30,One Way,Indego30
89124678,540,1/11/2017 22:07,1/11/2017 22:16,3037,39.954239,-75.161377,3032,39.945271,-75.17971,3565,30,One Way,Indego30
89124677,300,1/11/2017 22:11,1/11/2017 22:16,3108,39.953159,-75.165512,3061,39.95425,-75.177612,3421,30,One Way,Indego30
89124676,900,1/11/2017 22:12,1/11/2017 22:27,3032,39.945271,-75.17971,3068,39.93549,-75.167107,2610,30,One Way,Indego30
89124675,1800,1/11/2017 22:18,1/11/2017 22:48,3097,39.978882,-75.133392,3045,39.947922,-75.162369,5162,30,One Way,Indego30
89124674,1080,1/11/2017 22:21,1/11/2017 22:39,3108,39.953159,-75.165512,3074,39.955109,-75.209869,3529,30,One Way,Indego30
89124673,660,1/11/2017 22:22,1/11/2017 22:33,3020,39.948872,-75.189857,3010,39.947109,-75.166183,2493,30,One Way,Indego30
89124672,780,1/11/2017 22:23,1/11/2017 22:36,3010,39.947109,-75.166183,3114,39.937752,-75.180122,3301,30,One Way,Indego30
89124671,240,1/11/2017 22:39,1/11/2017 22:43,3028,39.940609,-75.149582,3099,39.93401,-75.15094,3612,30,One Way,Indego30
89124670,780,1/11/2017 22:39,1/11/2017 22:52,3100,39.927769,-75.151031,3045,39.947922,-75.162369,3545,30,One Way,Indego30
89130940,1620,1/11/2017 22:47,1/11/2017 23:14,3023,39.950481,-75.172859,3052,39.947319,-75.156952,5350,30,One Way,Indego30
89124669,180,1/11/2017 22:47,1/11/2017 22:50,3007,39.945171,-75.159927,3010,39.947109,-75.166183,2563,30,One Way,Indego30
89130939,600,1/11/2017 22:56,1/11/2017 23:06,3030,39.93935,-75.157158,3100,39.927769,-75.151031,3432,30,One Way,Indego30
89130938,1200,1/11/2017 23:09,1/11/2017 23:29,3027,39.957081,-75.201767,3037,39.954239,-75.161377,2627,30,One Way,Indego30
89130937,420,1/11/2017 23:10,1/11/2017 23:17,3010,39.947109,-75.166183,3068,39.93549,-75.167107,2563,30,One Way,Indego30
89130936,240,1/11/2017 23:11,1/11/2017 23:15,3010,39.947109,-75.166183,3007,39.945171,-75.159927,2612,30,One Way,Indego30
89130935,420,1/11/2017 23:13,1/11/2017 23:20,3010,39.947109,-75.166183,3030,39.93935,-75.157158,2493,30,One Way,Indego30
89130934,120,1/11/2017 23:23,1/11/2017 23:25,3010,39.947109,-75.166183,3125,39.943909,-75.167351,3403,30,One Way,Indego30
89130933,1140,1/11/2017 23:35,1/11/2017 23:54,3023,39.950481,-75.172859,3053,39.932308,-75.181541,2474,30,One Way,Indego30
89130932,360,1/11/2017 23:39,1/11/2017 23:45,3052,39.947319,-75.156952,3030,39.93935,-75.157158,5350,30,One Way,Indego30
89130931,240,1/11/2017 23:41,1/11/2017 23:45,3101,39.942951,-75.159554,3010,39.947109,-75.166183,5303,30,One Way,Indego30
89130930,600,1/11/2017 23:43,1/11/2017 23:53,3046,39.950119,-75.144722,3059,39.96265,-75.161743,3665,30,One Way,Indego30
89135847,1860,1/11/2017 23:46,1/12/2017 0:17,3056,39.976688,-75.158127,3104,39.96664,-75.192093,5163,30,One Way,Indego30
89130929,540,1/11/2017 23:48,1/11/2017 23:57,3073,39.96143,-75.15242,3058,39.967159,-75.170013,5376,365,One Way,IndegoFlex
89135845,1020,1/11/2017 23:55,1/12/2017 0:12,3047,39.95071,-75.149208,3069,39.937038,-75.150383,5308,30,One Way,Indego30
89135844,300,1/12/2017 0:05,1/12/2017 0:10,3023,39.950481,-75.172859,3045,39.947922,-75.162369,2569,30,One Way,Indego30
89135843,600,1/12/2017 0:11,1/12/2017 0:21,3068,39.93549,-75.167107,3023,39.950481,-75.172859,5273,30,One Way,Indego30
89135842,600,1/12/2017 0:13,1/12/2017 0:23,3033,39.95005,-75.156723,3064,39.9384,-75.173271,5359,30,One Way,Indego30
89135841,1080,1/12/2017 0:33,1/12/2017 0:51,3046,39.950119,-75.144722,3040,39.962891,-75.166061,3693,30,One Way,Indego30
89135840,660,1/12/2017 0:41,1/12/2017 0:52,3065,39.970699,-75.151711,3007,39.945171,-75.159927,3370,30,One Way,Indego30
89140761,1320,1/12/2017 1:27,1/12/2017 1:49,3070,39.960621,-75.139832,3071,39.961731,-75.187881,11170,30,One Way,Indego30
89140760,960,1/12/2017 1:32,1/12/2017 1:48,3098,39.934311,-75.160423,3062,39.951969,-75.179428,3333,0,One Way,Walk-up
89140759,60,1/12/2017 1:49,1/12/2017 1:50,3040,39.962891,-75.166061,3059,39.96265,-75.161743,3693,30,One Way,Indego30
89145681,420,1/12/2017 2:45,1/12/2017 2:52,3040,39.962891,-75.166061,3070,39.960621,-75.139832,2502,30,One Way,Indego30
89150604,360,1/12/2017 3:20,1/12/2017 3:26,3029,39.9538,-75.194794,3027,39.957081,-75.201767,2583,30,One Way,Indego30
89155530,1020,1/12/2017 3:58,1/12/2017 4:15,3093,39.988369,-75.187012,3061,39.95425,-75.177612,3552,30,One Way,Indego30
89155529,540,1/12/2017 4:02,1/12/2017 4:11,3070,39.960621,-75.139832,3040,39.962891,-75.166061,2502,30,One Way,Indego30
89155528,660,1/12/2017 4:05,1/12/2017 4:16,3010,39.947109,-75.166183,3020,39.948872,-75.189857,2536,30,One Way,Indego30
89160468,300,1/12/2017 4:56,1/12/2017 5:01,3032,39.945271,-75.17971,3020,39.948872,-75.189857,5306,30,One Way,Indego30
89160467,420,1/12/2017 5:11,1/12/2017 5:18,3012,39.942181,-75.177467,3010,39.947109,-75.166183,5138,30,One Way,Indego30
89160466,1140,1/12/2017 5:21,1/12/2017 5:40,3073,39.96143,-75.15242,3045,39.947922,-75.162369,3482,30,One Way,Indego30
89160465,1560,1/12/2017 5:33,1/12/2017 5:59,3078,39.953548,-75.171921,3021,39.953899,-75.169022,5277,30,One Way,Indego30
89160463,480,1/12/2017 5:35,1/12/2017 5:43,3014,39.958858,-75.173691,3033,39.95005,-75.156723,5305,30,One Way,Indego30
89160462,540,1/12/2017 5:42,1/12/2017 5:51,3068,39.93549,-75.167107,3068,39.93549,-75.167107,3457,30,Round Trip,Indego30
89160461,420,1/12/2017 5:43,1/12/2017 5:50,3012,39.942181,-75.177467,3010,39.947109,-75.166183,3550,30,One Way,Indego30
89160459,720,1/12/2017 5:47,1/12/2017 5:59,3102,39.968182,-75.180344,3033,39.95005,-75.156723,5362,30,One Way,Indego30
89160460,480,1/12/2017 5:47,1/12/2017 5:55,3012,39.942181,-75.177467,3020,39.948872,-75.189857,3348,30,One Way,Indego30
89160458,600,1/12/2017 5:48,1/12/2017 5:58,3074,39.955109,-75.209869,3022,39.95472,-75.183228,3344,30,One Way,Indego30
89160455,300,1/12/2017 5:51,1/12/2017 5:56,3023,39.950481,-75.172859,3045,39.947922,-75.162369,5168,30,One Way,Indego30
89160457,420,1/12/2017 5:51,1/12/2017 5:58,3115,39.97263,-75.167572,3058,39.967159,-75.170013,5196,30,One Way,Indego30
89165441,540,1/12/2017 5:53,1/12/2017 6:02,3103,39.977139,-75.179398,3056,39.976688,-75.158127,5239,30,One Way,Indego30
89165440,300,1/12/2017 5:59,1/12/2017 6:04,3012,39.942181,-75.177467,3062,39.951969,-75.179428,5284,30,One Way,Indego30
89165439,240,1/12/2017 6:05,1/12/2017 6:09,3102,39.968182,-75.180344,3054,39.962502,-75.174202,5414,30,One Way,Indego30
89165437,600,1/12/2017 6:06,1/12/2017 6:16,3109,39.974861,-75.205238,3009,39.955761,-75.189819,5269,30,One Way,Indego30
89165438,660,1/12/2017 6:06,1/12/2017 6:17,3125,39.943909,-75.167351,3060,39.959229,-75.170357,5161,30,One Way,Indego30
89165435,240,1/12/2017 6:07,1/12/2017 6:11,3006,39.952202,-75.20311,3029,39.9538,-75.194794,5383,30,One Way,Indego30
89165436,720,1/12/2017 6:07,1/12/2017 6:19,3039,39.97121,-75.159698,3078,39.953548,-75.171921,3283,30,One Way,Indego30
89165434,300,1/12/2017 6:11,1/12/2017 6:16,3004,39.953781,-75.163742,3033,39.95005,-75.156723,3551,30,One Way,Indego30
89165433,660,1/12/2017 6:14,1/12/2017 6:25,3064,39.9384,-75.173271,3060,39.959229,-75.170357,11019,30,One Way,Indego30
89165430,240,1/12/2017 6:16,1/12/2017 6:20,3062,39.951969,-75.179428,3022,39.95472,-75.183228,5284,30,One Way,Indego30
89165432,780,1/12/2017 6:16,1/12/2017 6:29,3028,39.940609,-75.149582,3023,39.950481,-75.172859,2626,30,One Way,Indego30
89165429,480,1/12/2017 6:16,1/12/2017 6:24,3022,39.95472,-75.183228,3054,39.962502,-75.174202,3341,30,One Way,Indego30
89165431,300,1/12/2017 6:16,1/12/2017 6:21,3108,39.953159,-75.165512,3014,39.958858,-75.173691,2608,30,One Way,Indego30
89165427,780,1/12/2017 6:17,1/12/2017 6:30,3053,39.932308,-75.181541,3022,39.95472,-75.183228,3526,30,One Way,Indego30
89165428,780,1/12/2017 6:17,1/12/2017 6:30,3053,39.932308,-75.181541,3022,39.95472,-75.183228,2474,30,One Way,Indego30
89395633,86400,1/12/2017 6:17,1/13/2017 20:00,3026,39.94138,-75.145638,3000,,,2639,30,One Way,Indego30
89165426,600,1/12/2017 6:25,1/12/2017 6:35,3010,39.947109,-75.166183,3022,39.95472,-75.183228,3483,30,One Way,Indego30
89165424,780,1/12/2017 6:26,1/12/2017 6:39,3115,39.97263,-75.167572,3021,39.953899,-75.169022,5344,30,One Way,Indego30
89165425,780,1/12/2017 6:26,1/12/2017 6:39,3051,39.967442,-75.175072,3022,39.95472,-75.183228,5347,30,One Way,Indego30
89165422,1260,1/12/2017 6:30,1/12/2017 6:51,3013,39.963169,-75.147919,3027,39.957081,-75.201767,3728,30,One Way,Indego30
89165423,240,1/12/2017 6:30,1/12/2017 6:34,3010,39.947109,-75.166183,3052,39.947319,-75.156952,5138,30,One Way,Indego30
89165421,540,1/12/2017 6:30,1/12/2017 6:39,3104,39.96664,-75.192093,3038,39.947811,-75.194092,5163,30,One Way,Indego30
89165419,540,1/12/2017 6:31,1/12/2017 6:40,3108,39.953159,-75.165512,3047,39.95071,-75.149208,3437,30,One Way,Indego30
89165420,420,1/12/2017 6:31,1/12/2017 6:38,3058,39.967159,-75.170013,3078,39.953548,-75.171921,3435,30,One Way,Indego30
89165418,780,1/12/2017 6:32,1/12/2017 6:45,3064,39.9384,-75.173271,3047,39.95071,-75.149208,5359,30,One Way,Indego30
89165417,540,1/12/2017 6:33,1/12/2017 6:42,3059,39.96265,-75.161743,3033,39.95005,-75.156723,2935,30,One Way,Indego30
89165415,420,1/12/2017 6:36,1/12/2017 6:43,3051,39.967442,-75.175072,3059,39.96265,-75.161743,5321,30,One Way,Indego30
89165412,480,1/12/2017 6:36,1/12/2017 6:44,3039,39.97121,-75.159698,3004,39.953781,-75.163742,2698,30,One Way,Indego30
89165413,300,1/12/2017 6:36,1/12/2017 6:41,3066,39.94561,-75.173477,3062,39.951969,-75.179428,5411,30,One Way,Indego30
89165416,300,1/12/2017 6:36,1/12/2017 6:41,3032,39.945271,-75.17971,3020,39.948872,-75.189857,5146,30,One Way,Indego30
89165414,900,1/12/2017 6:36,1/12/2017 6:51,3053,39.932308,-75.181541,3038,39.947811,-75.194092,5309,30,One Way,Indego30
89165411,300,1/12/2017 6:38,1/12/2017 6:43,3032,39.945271,-75.17971,3020,39.948872,-75.189857,6700,30,One Way,Indego30
89165410,600,1/12/2017 6:39,1/12/2017 6:49,3010,39.947109,-75.166183,3129,39.946812,-75.193108,3550,30,One Way,Indego30
89165409,1020,1/12/2017 6:39,1/12/2017 6:56,3051,39.967442,-75.175072,3038,39.947811,-75.194092,5223,30,One Way,Indego30
89165408,120,1/12/2017 6:40,1/12/2017 6:42,3045,39.947922,-75.162369,3052,39.947319,-75.156952,3482,30,One Way,Indego30
89165407,360,1/12/2017 6:42,1/12/2017 6:48,3032,39.945271,-75.17971,3022,39.95472,-75.183228,3565,30,One Way,Indego30
89165406,300,1/12/2017 6:43,1/12/2017 6:48,3032,39.945271,-75.17971,3020,39.948872,-75.189857,3399,30,One Way,Indego30
89165405,540,1/12/2017 6:44,1/12/2017 6:53,3115,39.97263,-75.167572,3113,39.974689,-75.195618,2669,30,One Way,Indego30
89165404,300,1/12/2017 6:45,1/12/2017 6:50,3028,39.940609,-75.149582,3052,39.947319,-75.156952,3680,30,One Way,Indego30
89165403,300,1/12/2017 6:46,1/12/2017 6:51,3023,39.950481,-75.172859,3061,39.95425,-75.177612,2626,30,One Way,Indego30
89170454,900,1/12/2017 6:47,1/12/2017 7:02,3068,39.93549,-75.167107,3110,39.96175,-75.136414,2610,30,One Way,Indego30
89165400,660,1/12/2017 6:48,1/12/2017 6:59,3066,39.94561,-75.173477,3038,39.947811,-75.194092,5228,30,One Way,Indego30
89165399,540,1/12/2017 6:49,1/12/2017 6:58,3102,39.968182,-75.180344,3021,39.953899,-75.169022,2507,30,One Way,Indego30
89170449,780,1/12/2017 6:49,1/12/2017 7:02,3022,39.95472,-75.183228,3021,39.953899,-75.169022,3483,30,One Way,Indego30
89165398,420,1/12/2017 6:50,1/12/2017 6:57,3013,39.963169,-75.147919,3019,39.954029,-75.149834,11022,30,One Way,Indego30
89165397,540,1/12/2017 6:51,1/12/2017 7:00,3125,39.943909,-75.167351,3030,39.93935,-75.157158,5338,30,One Way,Indego30
89170446,660,1/12/2017 6:52,1/12/2017 7:03,3032,39.945271,-75.17971,3022,39.95472,-75.183228,3336,30,One Way,Indego30
89170445,840,1/12/2017 6:55,1/12/2017 7:09,3010,39.947109,-75.166183,3102,39.968182,-75.180344,2685,30,One Way,Indego30
89175663,7440,1/12/2017 6:56,1/12/2017 9:00,3072,39.934448,-75.145409,3000,,,5189,30,One Way,Indego30
89170444,720,1/12/2017 6:56,1/12/2017 7:08,3032,39.945271,-75.17971,3029,39.9538,-75.194794,2682,30,One Way,Indego30
89170443,300,1/12/2017 6:57,1/12/2017 7:02,3032,39.945271,-75.17971,3020,39.948872,-75.189857,2605,30,One Way,Indego30
89170442,240,1/12/2017 6:58,1/12/2017 7:02,3032,39.945271,-75.17971,3061,39.95425,-75.177612,3626,30,One Way,Indego30
89170440,1020,1/12/2017 7:01,1/12/2017 7:18,3101,39.942951,-75.159554,3038,39.947811,-75.194092,5304,30,One Way,Indego30
89170441,900,1/12/2017 7:01,1/12/2017 7:16,3101,39.942951,-75.159554,3027,39.957081,-75.201767,2729,30,One Way,Indego30
89170439,900,1/12/2017 7:02,1/12/2017 7:17,3102,39.968182,-75.180344,3047,39.95071,-75.149208,3280,30,One Way,Indego30
89175656,6540,1/12/2017 7:03,1/12/2017 8:52,3021,39.953899,-75.169022,3000,,,2507,30,One Way,Indego30
89170438,360,1/12/2017 7:05,1/12/2017 7:11,3066,39.94561,-75.173477,3021,39.953899,-75.169022,3420,30,One Way,Indego30
89170436,1200,1/12/2017 7:06,1/12/2017 7:26,3030,39.93935,-75.157158,3014,39.958858,-75.173691,5268,30,One Way,Indego30
89170435,540,1/12/2017 7:06,1/12/2017 7:15,3028,39.940609,-75.149582,3019,39.954029,-75.149834,5289,30,One Way,Indego30
89170437,660,1/12/2017 7:06,1/12/2017 7:17,3025,39.937241,-75.161201,3078,39.953548,-75.171921,5356,30,One Way,Indego30
89170434,840,1/12/2017 7:07,1/12/2017 7:21,3041,39.968491,-75.13546,3070,39.960621,-75.139832,2535,30,One Way,Indego30
89170433,1260,1/12/2017 7:09,1/12/2017 7:30,3028,39.940609,-75.149582,3129,39.946812,-75.193108,5222,30,One Way,Indego30
89170432,720,1/12/2017 7:12,1/12/2017 7:24,3120,39.97522,-75.186691,3021,39.953899,-75.169022,5187,30,One Way,Indego30
89170431,720,1/12/2017 7:16,1/12/2017 7:28,3069,39.937038,-75.150383,3004,39.953781,-75.163742,5398,30,One Way,Indego30
89170430,780,1/12/2017 7:18,1/12/2017 7:31,3060,39.959229,-75.170357,3064,39.9384,-75.173271,11019,30,One Way,Indego30
89170429,480,1/12/2017 7:19,1/12/2017 7:27,3019,39.954029,-75.149834,3021,39.953899,-75.169022,11022,30,One Way,Indego30
89175645,5820,1/12/2017 7:20,1/12/2017 8:57,3058,39.967159,-75.170013,3058,39.967159,-75.170013,5196,30,Round Trip,Indego30
89170428,360,1/12/2017 7:21,1/12/2017 7:27,3062,39.951969,-75.179428,3066,39.94561,-75.173477,5411,30,One Way,Indego30
89170427,840,1/12/2017 7:22,1/12/2017 7:36,3098,39.934311,-75.160423,3021,39.953899,-75.169022,6695,30,One Way,Indego30
89170426,720,1/12/2017 7:23,1/12/2017 7:35,3036,39.968441,-75.140007,3039,39.97121,-75.159698,11030,30,One Way,Indego30
89170425,600,1/12/2017 7:24,1/12/2017 7:34,3069,39.937038,-75.150383,3010,39.947109,-75.166183,5308,30,One Way,Indego30
89170424,300,1/12/2017 7:25,1/12/2017 7:30,3066,39.94561,-75.173477,3052,39.947319,-75.156952,3717,30,One Way,Indego30
89180991,6660,1/12/2017 7:27,1/12/2017 9:18,3010,39.947109,-75.166183,3012,39.942181,-75.177467,5303,30,One Way,Indego30
